                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2824,                 3.6531,                 1.2804,                0.65216,                0.12517,                0.14076,                0.09569,                 1.3952,                 2.6719,                 1.3911,               0.001604,               0.001604,               0.001604
                     12,                 1.2685,                 3.5717,                 1.2852,                0.69834,                 0.1086,                 0.1288,                0.08784,                 1.3629,                 2.6874,                 1.3619,              0.0015644,              0.0015644,              0.0015644
                     13,                 1.2518,                  3.568,                 1.2736,                0.35436,                0.16866,                 0.1488,                0.10001,                 1.3918,                 2.6639,                 1.3551,              0.0015248,              0.0015248,              0.0015248
                     14,                 1.2459,                 3.4982,                 1.2592,                0.73206,                 0.1037,                0.14228,                0.09756,                 1.3475,                 2.5974,                 1.3482,              0.0014852,              0.0014852,              0.0014852
                     15,                 1.2297,                 3.3804,                  1.243,                0.56952,                 0.1556,                0.15817,                0.10419,                 1.3723,                 2.5932,                  1.367,              0.0014456,              0.0014456,              0.0014456
                     16,                 1.2038,                   3.31,                  1.235,                0.76722,                0.11902,                0.14252,                0.09625,                 1.3968,                 2.6413,                 1.3771,               0.001406,               0.001406,               0.001406
                     17,                 1.2225,                 3.3002,                  1.224,                0.51808,                0.13988,                0.14619,                0.09878,                 1.3855,                 2.5305,                 1.3675,              0.0013664,              0.0013664,              0.0013664
                     18,                 1.2291,                 3.2432,                 1.2158,                0.48204,                0.19282,                 0.1694,                0.11497,                 1.3966,                 2.4509,                 1.3693,              0.0013268,              0.0013268,              0.0013268
                     19,                 1.2136,                 3.2761,                 1.2371,                0.77531,                0.15249,                0.17513,                0.12296,                 1.3746,                 2.4087,                 1.3805,              0.0012872,              0.0012872,              0.0012872
                     20,                 1.1824,                 3.2426,                 1.2169,                0.44656,                0.16529,                0.16879,                0.11315,                 1.4013,                  2.467,                 1.3689,              0.0012476,              0.0012476,              0.0012476
                     21,                 1.1749,                  3.088,                 1.1925,                0.50207,                0.15448,                0.16577,                0.10863,                 1.4251,                 2.5735,                 1.4185,               0.001208,               0.001208,               0.001208
                     22,                 1.1652,                 3.0492,                 1.1885,                0.41574,                0.16984,                0.16349,                0.11299,                  1.409,                 2.5096,                 1.4001,              0.0011684,              0.0011684,              0.0011684
                     23,                   1.15,                 3.0241,                 1.2054,                0.71379,                 0.1412,                0.17066,                0.11594,                 1.4019,                 2.4555,                 1.3911,              0.0011288,              0.0011288,              0.0011288
                     24,                  1.115,                 2.9308,                 1.1543,                0.44007,                0.17259,                 0.1705,                0.11248,                 1.4089,                 2.4103,                   1.38,              0.0010892,              0.0010892,              0.0010892
                     25,                 1.1404,                  2.938,                 1.1905,                0.42455,                0.15164,                0.16692,                0.11272,                 1.4115,                 2.4638,                 1.3723,              0.0010496,              0.0010496,              0.0010496
                     26,                 1.1239,                 2.9441,                 1.1715,                0.37203,                 0.1888,                0.18199,                0.11893,                  1.376,                  2.414,                 1.3455,                0.00101,                0.00101,                0.00101
                     27,                 1.0827,                  2.881,                 1.1499,                0.46289,                0.19329,                0.18737,                0.12003,                 1.3927,                 2.4246,                 1.3399,              0.0009704,              0.0009704,              0.0009704
                     28,                 1.0777,                 2.8149,                 1.1336,                0.37742,                0.22175,                0.17603,                0.11467,                 1.4065,                 2.4407,                 1.3684,              0.0009308,              0.0009308,              0.0009308
                     29,                 1.0891,                 2.8152,                 1.1485,                0.38424,                0.22466,                 0.1876,                0.12141,                 1.4322,                 2.3776,                 1.3754,              0.0008912,              0.0008912,              0.0008912
                     30,                 1.0764,                  2.773,                 1.1265,                0.34606,                0.21475,                0.19727,                  0.127,                 1.3738,                 2.4171,                 1.3337,              0.0008516,              0.0008516,              0.0008516
                     31,                 1.0631,                 2.7112,                  1.123,                0.39936,                 0.1842,                0.17145,                0.11908,                 1.3738,                 2.4692,                 1.3449,               0.000812,               0.000812,               0.000812
                     32,                 1.0376,                 2.6754,                 1.1215,                0.38647,                0.19104,                0.18017,                0.12113,                 1.3579,                 2.3737,                 1.3261,              0.0007724,              0.0007724,              0.0007724
                     33,                 1.0799,                 2.6238,                 1.1387,                0.36126,                0.20288,                 0.1854,                0.12845,                 1.3666,                 2.3897,                 1.3323,              0.0007328,              0.0007328,              0.0007328
                     34,                 1.0615,                 2.6316,                 1.1035,                0.37135,                 0.2148,                0.18043,                0.12165,                  1.359,                 2.4123,                 1.3339,              0.0006932,              0.0006932,              0.0006932
                     35,                 1.0297,                 2.5087,                  1.116,                0.39016,                0.19017,                0.18292,                0.12299,                 1.3716,                 2.3564,                 1.3405,              0.0006536,              0.0006536,              0.0006536
                     36,                 1.0325,                 2.5656,                 1.1175,                0.49766,                0.17704,                0.18993,                0.12582,                   1.38,                 2.3476,                 1.3369,               0.000614,               0.000614,               0.000614
                     37,                 1.0091,                 2.4566,                 1.0865,                0.60774,                0.17683,                0.18316,                0.12461,                 1.3699,                 2.4061,                 1.3448,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.0148,                  2.529,                 1.1046,                0.42985,                0.19664,                0.18283,                0.12215,                 1.3928,                 2.3984,                 1.3676,              0.0005348,              0.0005348,              0.0005348
                     39,                 0.9768,                 2.4587,                 1.0737,                0.36308,                0.20502,                0.18466,                0.12178,                 1.4106,                 2.3887,                 1.3691,              0.0004952,              0.0004952,              0.0004952
                     40,                 1.0306,                 2.4991,                 1.1184,                 0.4405,                0.18736,                0.18433,                0.12337,                  1.392,                 2.3794,                 1.3537,              0.0004556,              0.0004556,              0.0004556
                     41,                0.96648,                 2.4636,                 1.0649,                0.49826,                0.17836,                0.18116,                0.12091,                 1.3979,                  2.419,                  1.353,               0.000416,               0.000416,               0.000416
                     42,                0.94855,                 2.3755,                  1.065,                0.48555,                0.20105,                 0.1855,                0.12413,                 1.4003,                 2.3859,                 1.3449,              0.0003764,              0.0003764,              0.0003764
                     43,                 0.9705,                 2.4141,                  1.061,                0.42304,                0.21128,                0.18745,                0.12431,                  1.408,                 2.3829,                 1.3572,              0.0003368,              0.0003368,              0.0003368
                     44,                0.95433,                 2.4276,                 1.0507,                0.50182,                0.18901,                0.18197,                0.11997,                 1.4028,                 2.3659,                 1.3543,              0.0002972,              0.0002972,              0.0002972
                     45,                0.95466,                 2.4177,                 1.0687,                0.51784,                0.17954,                0.18238,                0.11942,                 1.3953,                 2.3762,                 1.3541,              0.0002576,              0.0002576,              0.0002576
