                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 3.6199,                 6.9564,                 3.5809,                0.60341,                0.07448,                 0.0534,                0.02005,                 4.2112,                 6.8462,                 3.9103,              0.0014456,              0.0014456,              0.0014456
                     16,                 3.5908,                 6.7693,                  3.567,                 0.6126,                0.06325,                0.05895,                0.02508,                 4.5574,                 6.6449,                 4.2134,               0.001406,               0.001406,               0.001406
                     17,                 3.6581,                 6.8422,                 3.6048,                0.51671,                0.05418,                0.03792,                0.01314,                 4.5052,                 6.8718,                 4.1572,              0.0013664,              0.0013664,              0.0013664
                     18,                 3.5484,                 6.8234,                 3.5419,                0.85143,                0.04092,                0.04597,                0.02128,                 4.3504,                 6.7819,                 4.1055,              0.0013268,              0.0013268,              0.0013268
                     19,                 3.4733,                  6.827,                 3.5522,                0.46471,                0.09339,                0.06214,                 0.0238,                 4.2387,                 6.9452,                 3.9771,              0.0012872,              0.0012872,              0.0012872
                     20,                 3.4745,                 6.6745,                 3.4662,                0.49824,                 0.0893,                0.06499,                0.02897,                 4.4018,                 6.3845,                 4.0571,              0.0012476,              0.0012476,              0.0012476
                     21,                  3.496,                 6.6195,                 3.5193,                0.64124,                 0.0788,                0.05966,                0.02431,                 4.5492,                 6.5647,                 4.2793,               0.001208,               0.001208,               0.001208
                     22,                  3.509,                 6.4979,                 3.5591,                0.48009,                0.10301,                0.07029,                0.02815,                 4.3263,                  6.341,                  4.054,              0.0011684,              0.0011684,              0.0011684
                     23,                 3.4024,                 6.3327,                 3.4769,                0.68669,                0.07217,                0.05601,                0.02496,                 4.2932,                 6.2447,                 3.9819,              0.0011288,              0.0011288,              0.0011288
                     24,                 3.4216,                 6.4584,                 3.4772,                0.70836,                0.06584,                0.06765,                0.02911,                 4.3258,                 6.4064,                 3.9041,              0.0010892,              0.0010892,              0.0010892
                     25,                 3.4244,                 6.2183,                 3.4155,                0.42307,                0.09191,                0.06599,                0.02689,                 4.2545,                 6.4241,                  3.864,              0.0010496,              0.0010496,              0.0010496
                     26,                 3.4661,                 6.2003,                 3.4712,                0.75096,                 0.0804,                0.08694,                0.03582,                 4.1989,                 6.0988,                  3.846,                0.00101,                0.00101,                0.00101
                     27,                 3.3588,                 6.1934,                 3.4028,                0.58878,                 0.0773,                0.09498,                0.03288,                 4.4393,                 6.2325,                 4.0226,              0.0009704,              0.0009704,              0.0009704
                     28,                 3.3518,                 6.1271,                 3.3908,                0.52415,                0.08009,                 0.0636,                0.03021,                 4.2272,                 6.2114,                 3.9116,              0.0009308,              0.0009308,              0.0009308
                     29,                 3.3965,                 6.1147,                 3.4081,                0.36912,                0.09641,                0.06937,                0.02765,                 4.4006,                 6.2353,                 4.0256,              0.0008912,              0.0008912,              0.0008912
                     30,                 3.3675,                 6.0558,                 3.3887,                0.38474,                0.09572,                 0.0732,                0.02362,                 4.5396,                 6.4695,                 4.0795,              0.0008516,              0.0008516,              0.0008516
                     31,                 3.2666,                 6.0735,                 3.3355,                0.49275,                0.09789,                0.06723,                0.02442,                 4.4687,                 6.1448,                 4.0676,               0.000812,               0.000812,               0.000812
                     32,                 3.2667,                 5.9473,                 3.4193,                0.47856,                0.08802,                 0.0723,                0.02901,                 4.2278,                  6.028,                 3.9657,              0.0007724,              0.0007724,              0.0007724
                     33,                  3.235,                 5.7368,                 3.3218,                0.49487,                0.12443,                0.08334,                0.03045,                 4.4374,                  6.209,                 4.0749,              0.0007328,              0.0007328,              0.0007328
                     34,                 3.2869,                 5.7948,                 3.3199,                 0.6742,                 0.0971,                0.08405,                0.03371,                 4.0667,                 5.9203,                 3.6907,              0.0006932,              0.0006932,              0.0006932
                     35,                 3.2016,                 5.6673,                  3.248,                 0.4958,                0.09585,                0.09055,                0.03429,                 4.3938,                 6.1424,                 3.9783,              0.0006536,              0.0006536,              0.0006536
                     36,                 3.3114,                 5.7547,                 3.3202,                 0.4648,                0.09621,                0.10155,                0.04639,                 4.0692,                 5.9031,                 3.7624,               0.000614,               0.000614,               0.000614
                     37,                 3.2239,                 5.4824,                 3.2748,                0.44057,                0.10146,                0.09056,                0.03605,                 4.3361,                 5.9453,                 3.9643,              0.0005744,              0.0005744,              0.0005744
                     38,                  3.167,                 5.6778,                  3.262,                0.62675,                0.09439,                0.09883,                0.03836,                 4.2404,                 5.9188,                 3.8964,              0.0005348,              0.0005348,              0.0005348
                     39,                 3.2343,                 5.5418,                 3.2647,                0.48671,                0.10358,                0.09455,                 0.0371,                 4.2499,                 5.9377,                 3.9078,              0.0004952,              0.0004952,              0.0004952
                     40,                 3.2336,                  5.545,                 3.2885,                0.46451,                0.11251,                0.09272,                0.03821,                 4.3791,                 6.1985,                 3.9949,              0.0004556,              0.0004556,              0.0004556
                     41,                 3.1414,                 5.4095,                 3.2203,                 0.5867,                0.08718,                0.10724,                0.05277,                 3.9659,                  5.853,                 3.7253,               0.000416,               0.000416,               0.000416
                     42,                 3.0743,                 5.3087,                  3.188,                 0.5981,                0.09659,                0.10971,                0.04482,                 4.3944,                 5.9531,                 4.0131,              0.0003764,              0.0003764,              0.0003764
                     43,                 3.1161,                 5.3007,                 3.1978,                0.59725,                0.11505,                0.11167,                0.05267,                 4.0342,                 5.8244,                 3.6791,              0.0003368,              0.0003368,              0.0003368
                     44,                 3.1066,                 5.2339,                 3.1569,                0.47362,                0.12479,                0.11349,                0.04822,                 4.1056,                 5.8716,                 3.7547,              0.0002972,              0.0002972,              0.0002972
                     45,                 3.1296,                 5.1762,                 3.1599,                0.49315,                0.11098,                0.10816,                0.04972,                 4.0622,                  5.851,                 3.7203,              0.0002576,              0.0002576,              0.0002576
                     46,                 3.0103,                 5.1205,                 3.1463,                0.49016,                0.11405,                 0.1174,                0.05492,                  4.073,                 5.8514,                  3.749,               0.000218,               0.000218,               0.000218
                     47,                 3.0461,                 5.0074,                 3.0944,                0.47231,                0.11294,                0.11574,                0.05694,                 3.9978,                 5.8396,                 3.6899,              0.0001784,              0.0001784,              0.0001784
                     48,                 3.0872,                 5.0282,                 3.1797,                0.59778,                0.09587,                 0.1079,                0.05456,                 3.9444,                 5.7861,                  3.654,              0.0001388,              0.0001388,              0.0001388
                     49,                  2.936,                 4.9807,                 3.0625,                 0.5296,                0.10339,                0.10532,                 0.0475,                 4.1043,                 5.8249,                 3.7897,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 2.9567,                 4.9759,                 3.0913,                0.52321,                0.10517,                0.10386,                0.04714,                 4.0497,                 5.8682,                 3.7513,               5.96e-05,               5.96e-05,               5.96e-05
