                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2659,                 2.0424,                 1.3522,                0.23692,                0.23987,                0.17043,                 0.0923,                 1.6157,                 2.5994,                 1.6547,              0.0006536,              0.0006536,              0.0006536
                     36,                 1.2492,                 2.0349,                 1.3404,                0.39697,                0.17739,                0.16967,                0.09476,                 1.5925,                 2.5892,                 1.6609,               0.000614,               0.000614,               0.000614
                     37,                  1.216,                 1.9159,                 1.3169,                0.37649,                0.21734,                0.18041,                0.10585,                 1.6005,                 2.6276,                 1.6619,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.2159,                  1.959,                 1.3275,                0.56482,                0.14854,                0.15473,                0.09089,                  1.639,                 2.6461,                  1.665,              0.0005348,              0.0005348,              0.0005348
                     39,                 1.1951,                 1.8876,                 1.2937,                0.53828,                0.14747,                 0.1542,                0.08976,                 1.6105,                 2.7086,                 1.6434,              0.0004952,              0.0004952,              0.0004952
                     40,                 1.2182,                 1.9014,                 1.3126,                0.42578,                0.17758,                0.15963,                0.09529,                 1.5803,                 2.6696,                 1.6269,              0.0004556,              0.0004556,              0.0004556
                     41,                 1.1619,                 1.7818,                 1.2873,                0.18132,                0.20233,                0.15195,                0.09046,                 1.5984,                 2.6674,                 1.6613,               0.000416,               0.000416,               0.000416
                     42,                 1.1472,                 1.7173,                 1.2699,                0.52101,                0.15206,                0.14931,                0.08998,                 1.6149,                 2.6401,                 1.6599,              0.0003764,              0.0003764,              0.0003764
                     43,                 1.1213,                  1.673,                 1.2298,                0.70344,                0.13687,                0.15421,                0.09328,                 1.5919,                 2.6176,                 1.6352,              0.0003368,              0.0003368,              0.0003368
                     44,                 1.1462,                 1.6983,                 1.2488,                0.36015,                0.18731,                0.15126,                0.09202,                 1.5872,                  2.581,                 1.6562,              0.0002972,              0.0002972,              0.0002972
                     45,                  1.123,                 1.6802,                 1.2513,                0.34116,                0.19167,                0.15114,                0.09123,                 1.6241,                 2.6593,                 1.6866,              0.0002576,              0.0002576,              0.0002576
