                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.6687,                 3.1747,                 1.6649,                0.48448,                0.08528,                0.07408,                0.03573,                 1.8235,                 3.1667,                 1.8034,              0.0014456,              0.0014456,              0.0014456
                     16,                 1.6768,                 3.1778,                 1.6681,                0.62521,                0.07771,                0.04703,                0.02318,                 1.8758,                 3.1887,                 1.8143,               0.001406,               0.001406,               0.001406
                     17,                  1.676,                 3.1157,                  1.685,                0.67762,                0.09427,                0.05804,                0.02926,                 1.7664,                 3.1124,                 1.7411,              0.0013664,              0.0013664,              0.0013664
                     18,                 1.6652,                 3.0682,                 1.6495,                0.64987,                0.06165,                0.07964,                0.04496,                 1.7703,                 3.0811,                 1.7083,              0.0013268,              0.0013268,              0.0013268
                     19,                 1.6386,                 3.0473,                 1.6144,                0.61961,                0.10288,                0.06009,                0.03402,                 1.7776,                 3.1157,                 1.7478,              0.0012872,              0.0012872,              0.0012872
                     20,                 1.5703,                 2.9599,                 1.6194,                 0.7596,                0.06988,                0.07135,                0.03828,                 1.7497,                 3.0795,                 1.7462,              0.0012476,              0.0012476,              0.0012476
                     21,                 1.5938,                 2.9634,                 1.6179,                0.64578,                0.10039,                0.08142,                0.04338,                 1.8034,                 3.1625,                 1.8243,               0.001208,               0.001208,               0.001208
                     22,                 1.5799,                 2.9048,                 1.6034,                0.62464,                0.09343,                0.07154,                0.03878,                 1.7466,                 3.0542,                 1.7751,              0.0011684,              0.0011684,              0.0011684
                     23,                 1.5597,                 2.8536,                 1.5871,                0.70095,                0.07077,                0.07484,                0.04374,                 1.6999,                 3.0957,                 1.7409,              0.0011288,              0.0011288,              0.0011288
                     24,                 1.5506,                 2.8392,                 1.5917,                0.52821,                0.07896,                0.06418,                0.03644,                 1.7835,                 3.1007,                 1.7794,              0.0010892,              0.0010892,              0.0010892
                     25,                 1.5235,                 2.7629,                 1.5572,                 0.6386,                0.08894,                0.06632,                0.03843,                 1.6611,                 2.9495,                  1.688,              0.0010496,              0.0010496,              0.0010496
                     26,                 1.5204,                 2.7393,                 1.5735,                0.40948,                0.09964,                0.07962,                0.04432,                 1.6764,                 2.9198,                 1.6863,                0.00101,                0.00101,                0.00101
                     27,                 1.5043,                 2.7339,                 1.5586,                0.64084,                 0.1037,                0.12605,                0.07009,                 1.6917,                 3.0034,                 1.7356,              0.0009704,              0.0009704,              0.0009704
                     28,                 1.4621,                 2.6393,                 1.5239,                0.62383,                0.10875,                0.10811,                0.06033,                 1.6921,                 2.8799,                 1.7024,              0.0009308,              0.0009308,              0.0009308
                     29,                 1.4799,                 2.6172,                 1.5529,                0.62726,                0.10491,                0.11892,                0.06998,                 1.6887,                 2.9582,                  1.703,              0.0008912,              0.0008912,              0.0008912
                     30,                 1.4776,                 2.5911,                  1.541,                0.49601,                0.10466,                0.08581,                0.05078,                 1.7087,                 2.9856,                 1.7496,              0.0008516,              0.0008516,              0.0008516
                     31,                 1.4492,                 2.5759,                 1.5225,                 0.6829,                0.07481,                0.08505,                0.04885,                 1.7438,                 3.0281,                 1.7716,               0.000812,               0.000812,               0.000812
                     32,                 1.4048,                 2.4541,                 1.4986,                0.40668,                0.12951,                0.09812,                0.05548,                 1.6851,                 2.9529,                 1.7173,              0.0007724,              0.0007724,              0.0007724
                     33,                 1.4063,                  2.453,                 1.4772,                0.42555,                0.10828,                0.09326,                0.05237,                 1.6786,                 2.9791,                 1.6906,              0.0007328,              0.0007328,              0.0007328
                     34,                 1.4297,                 2.4979,                 1.4792,                0.40536,                0.13085,                0.12847,                0.07881,                 1.6832,                  2.943,                 1.7132,              0.0006932,              0.0006932,              0.0006932
                     35,                 1.3688,                 2.4249,                 1.4633,                 0.4145,                0.16723,                0.14589,                0.08343,                 1.6709,                 2.8858,                 1.7234,              0.0006536,              0.0006536,              0.0006536
                     36,                  1.385,                   2.37,                 1.4642,                0.35688,                 0.1533,                0.13864,                0.07733,                 1.6285,                 2.7806,                 1.6751,               0.000614,               0.000614,               0.000614
                     37,                 1.3291,                 2.3303,                 1.4212,                 0.4148,                0.14236,                0.14484,                0.08391,                 1.6289,                 2.8841,                 1.6689,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.3283,                 2.3475,                 1.4259,                0.48103,                0.13832,                0.14094,                 0.0765,                 1.6598,                 2.9946,                 1.7069,              0.0005348,              0.0005348,              0.0005348
                     39,                  1.304,                  2.292,                 1.4134,                0.48051,                0.14182,                 0.1201,                 0.0719,                 1.6758,                 2.9665,                 1.7174,              0.0004952,              0.0004952,              0.0004952
                     40,                  1.314,                 2.2877,                 1.4142,                0.37275,                0.13457,                0.12364,                0.07293,                 1.6455,                 2.9474,                  1.689,              0.0004556,              0.0004556,              0.0004556
                     41,                 1.2866,                 2.2558,                 1.4132,                0.45224,                0.12026,                0.12385,                0.07647,                 1.6957,                  2.892,                 1.7451,               0.000416,               0.000416,               0.000416
                     42,                 1.2653,                 2.1754,                 1.3873,                0.45631,                0.11803,                0.12274,                0.07139,                 1.6806,                 2.8315,                 1.7323,              0.0003764,              0.0003764,              0.0003764
                     43,                 1.2452,                 2.1655,                 1.3573,                0.69909,                0.09802,                0.12649,                0.07414,                 1.6745,                 2.9162,                 1.7307,              0.0003368,              0.0003368,              0.0003368
                     44,                 1.2704,                 2.1655,                  1.387,                0.29757,                0.15077,                0.11864,                 0.0697,                 1.6903,                 2.8734,                 1.7541,              0.0002972,              0.0002972,              0.0002972
                     45,                 1.2828,                 2.1534,                 1.3924,                0.64268,                0.10713,                0.12707,                0.07466,                 1.6974,                 2.8714,                  1.766,              0.0002576,              0.0002576,              0.0002576
                     46,                 1.2529,                 2.1181,                 1.3867,                0.45656,                0.13104,                 0.1514,                0.09056,                 1.7051,                 2.8753,                 1.7815,               0.000218,               0.000218,               0.000218
                     47,                 1.2185,                 2.0425,                  1.345,                0.40996,                0.14258,                0.15628,                0.09196,                 1.7006,                 2.8763,                 1.7604,              0.0001784,              0.0001784,              0.0001784
                     48,                  1.244,                 2.0511,                 1.3811,                0.43924,                0.13954,                0.15125,                0.08864,                 1.6885,                 2.8803,                 1.7403,              0.0001388,              0.0001388,              0.0001388
                     49,                 1.1898,                  2.031,                 1.3385,                0.42589,                0.14352,                0.14887,                0.08439,                 1.6941,                 2.8724,                 1.7503,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                  1.196,                 1.9845,                 1.3477,                 0.4377,                0.13185,                0.14862,                0.08479,                 1.6861,                  2.829,                 1.7481,               5.96e-05,               5.96e-05,               5.96e-05
