                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 3.0088,                 5.4344,                 2.8037,                0.16029,                0.12315,                0.08037,                0.05295,                 3.2899,                 6.2205,                 2.9326,              0.0008912,              0.0008912,              0.0008912
                     30,                 2.9968,                 5.4211,                 2.7902,                 0.2582,                0.14099,                0.08538,                0.05715,                 3.2935,                 6.1768,                 2.9361,              0.0008516,              0.0008516,              0.0008516
                     31,                 2.9794,                 5.3909,                 2.7633,                0.33165,                0.13053,                0.09153,                0.06067,                 3.3508,                 6.0473,                 2.9215,               0.000812,               0.000812,               0.000812
                     32,                 3.0016,                 5.3473,                 2.7223,                0.18315,                0.13538,                0.08737,                0.05536,                 3.3301,                 5.9931,                 2.9016,              0.0007724,              0.0007724,              0.0007724
                     33,                 2.9269,                  5.228,                 2.7505,                0.35674,                0.13759,                0.09916,                0.06287,                 3.2893,                 5.9001,                 2.9035,              0.0007328,              0.0007328,              0.0007328
                     34,                 2.8804,                 5.1968,                 2.7093,                0.10888,                0.12074,                0.10094,                0.06159,                 3.2838,                 5.8923,                 2.8932,              0.0006932,              0.0006932,              0.0006932
                     35,                 2.9155,                 5.1602,                 2.6794,                0.29991,                0.12277,                0.10182,                0.06603,                  3.234,                 6.0278,                 2.8598,              0.0006536,              0.0006536,              0.0006536
                     36,                 2.8521,                 5.0385,                 2.6582,                0.20239,                0.14638,                0.09392,                0.06049,                  3.193,                 5.9986,                 2.8442,               0.000614,               0.000614,               0.000614
                     37,                 2.8163,                 4.9732,                 2.6717,                0.34909,                0.15863,                0.10221,                0.06591,                 3.1749,                 5.8236,                 2.8402,              0.0005744,              0.0005744,              0.0005744
                     38,                 2.8035,                 4.9206,                 2.6416,                0.44097,                0.14803,                0.11427,                0.07435,                 3.1721,                 6.0805,                 2.8517,              0.0005348,              0.0005348,              0.0005348
                     39,                 2.8219,                 4.8663,                 2.6468,                0.30138,                0.14465,                0.11324,                0.07598,                 3.1851,                  5.883,                 2.8141,              0.0004952,              0.0004952,              0.0004952
                     40,                 2.6896,                 4.6839,                 2.5701,                 0.3596,                0.14455,                  0.107,                0.06967,                  3.206,                 5.9998,                 2.8529,              0.0004556,              0.0004556,              0.0004556
                     41,                 2.7178,                 4.6625,                 2.5924,                0.38144,                0.16896,                0.12066,                0.08076,                 3.2237,                  5.727,                 2.8528,               0.000416,               0.000416,               0.000416
                     42,                 2.6357,                 4.6349,                 2.5614,                0.44626,                0.15266,                0.11291,                0.07442,                 3.1981,                 5.8245,                 2.8592,              0.0003764,              0.0003764,              0.0003764
                     43,                 2.6543,                 4.5092,                 2.5558,                0.36429,                0.15071,                0.11863,                0.08171,                 3.1922,                 5.8255,                 2.8607,              0.0003368,              0.0003368,              0.0003368
                     44,                 2.6247,                 4.4849,                 2.5326,                0.28881,                0.15032,                0.11304,                0.07524,                 3.2098,                 5.8126,                 2.8707,              0.0002972,              0.0002972,              0.0002972
                     45,                 2.5495,                 4.4256,                 2.4775,                 0.3046,                0.16528,                0.12338,                0.08188,                 3.1806,                 5.7097,                 2.8456,              0.0002576,              0.0002576,              0.0002576
                     46,                 2.5792,                 4.3531,                  2.525,                 0.2941,                  0.162,                0.12715,                0.08553,                 3.1631,                 5.5953,                 2.8385,               0.000218,               0.000218,               0.000218
                     47,                 2.5001,                 4.3332,                 2.4775,                0.30956,                 0.1774,                0.12943,                0.08636,                 3.1253,                 5.7001,                 2.8278,              0.0001784,              0.0001784,              0.0001784
                     48,                  2.523,                 4.2683,                 2.4629,                0.29681,                0.17322,                0.12786,                0.08496,                 3.1561,                  5.714,                 2.8459,              0.0001388,              0.0001388,              0.0001388
                     49,                 2.5327,                 4.2889,                 2.4822,                0.30907,                0.17083,                0.12747,                0.08235,                 3.1689,                 5.7355,                  2.842,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 2.5611,                 4.1731,                 2.4632,                0.30708,                 0.1789,                0.13188,                0.08743,                 3.1471,                 5.7492,                 2.8343,               5.96e-05,               5.96e-05,               5.96e-05
