                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.6193,                 7.2021,                 2.5976,                0.51627,                0.14124,                0.12694,                0.07052,                 3.2475,                 5.3338,                 2.8912,              0.0016634,              0.0016634,              0.0016634
                     36,                 2.6643,                 7.2803,                  2.633,                0.54824,                 0.1296,                 0.1319,                0.07397,                 3.0542,                 5.3765,                 2.7767,              0.0016535,              0.0016535,              0.0016535
                     37,                 2.6129,                 7.0297,                 2.6148,                0.52301,                 0.1397,                0.14496,                0.07666,                 3.1034,                 5.3357,                 2.7727,              0.0016436,              0.0016436,              0.0016436
                     38,                 2.6412,                 7.3167,                 2.6279,                0.42519,                 0.1202,                0.12446,                0.06867,                 3.0823,                 5.3886,                 2.7322,              0.0016337,              0.0016337,              0.0016337
                     39,                 2.5825,                 7.1482,                 2.5576,                0.49632,                0.11753,                0.12525,                0.06432,                 3.0782,                 5.5423,                 2.7645,              0.0016238,              0.0016238,              0.0016238
                     40,                 2.6109,                 7.1052,                  2.586,                0.45332,                0.16544,                0.14266,                0.07979,                 3.1046,                 5.1834,                 2.7742,              0.0016139,              0.0016139,              0.0016139
                     41,                 2.5493,                  6.912,                 2.6084,                0.42801,                0.15648,                0.12674,                0.07476,                  3.043,                 5.3406,                  2.789,               0.001604,               0.001604,               0.001604
                     42,                 2.5827,                 7.0888,                 2.5829,                0.45823,                0.14197,                0.13534,                0.07545,                 3.0054,                 5.3803,                 2.7458,              0.0015941,              0.0015941,              0.0015941
                     43,                 2.5403,                 6.7135,                  2.545,                0.44973,                0.15142,                0.13131,                0.08007,                 3.0904,                 5.4439,                 2.7937,              0.0015842,              0.0015842,              0.0015842
                     44,                 2.5609,                 6.7301,                 2.5572,                0.55297,                0.12903,                0.14612,                0.08417,                 3.0924,                 5.3362,                 2.7637,              0.0015743,              0.0015743,              0.0015743
                     45,                 2.5922,                 6.6945,                  2.569,                0.45618,                0.14036,                0.12664,                 0.0763,                 3.0319,                 5.4422,                 2.7403,              0.0015644,              0.0015644,              0.0015644
                     46,                 2.5399,                 6.4061,                 2.5156,                0.61802,                0.13902,                0.12935,                0.07801,                 2.8916,                 5.3857,                 2.6991,              0.0015545,              0.0015545,              0.0015545
                     47,                 2.4883,                 6.6095,                 2.5135,                0.51156,                 0.1326,                0.14194,                0.08391,                 3.0495,                 5.3791,                 2.7933,              0.0015446,              0.0015446,              0.0015446
                     48,                 2.5522,                 6.3837,                 2.5649,                0.55972,                0.12171,                0.12201,                0.07354,                 3.0125,                 5.4284,                 2.7437,              0.0015347,              0.0015347,              0.0015347
                     49,                 2.4468,                  6.375,                 2.4514,                0.43074,                0.17819,                0.13825,                0.07674,                 3.2163,                 5.4373,                 2.7896,              0.0015248,              0.0015248,              0.0015248
                     50,                 2.4338,                 6.2535,                 2.4706,                0.54685,                0.14304,                0.14586,                0.09257,                 3.0907,                 5.3824,                 2.7678,              0.0015149,              0.0015149,              0.0015149
                     51,                 2.4616,                 6.4007,                 2.4686,                0.37724,                0.12989,                0.12898,                0.08305,                 3.1613,                  5.399,                  2.784,               0.001505,               0.001505,               0.001505
                     52,                  2.448,                 6.1345,                 2.4402,                0.29116,                0.15495,                0.12904,                0.07823,                 3.1541,                  5.428,                 2.7892,              0.0014951,              0.0014951,              0.0014951
                     53,                 2.4374,                 6.0636,                 2.4606,                0.40787,                0.14641,                0.12468,                0.07215,                 3.0842,                  5.338,                 2.7536,              0.0014852,              0.0014852,              0.0014852
                     54,                 2.4358,                 6.0243,                 2.4843,                0.30814,                0.15993,                0.12948,                0.07472,                 2.9657,                 5.4074,                 2.6669,              0.0014753,              0.0014753,              0.0014753
                     55,                 2.4254,                 5.8671,                 2.4264,                0.25637,                0.14131,                0.13347,                0.07874,                 3.0551,                 5.4768,                 2.6801,              0.0014654,              0.0014654,              0.0014654
                     56,                 2.4059,                 5.9728,                 2.4115,                0.35431,                0.14525,                0.14487,                0.08643,                 3.1017,                 5.5131,                 2.7126,              0.0014555,              0.0014555,              0.0014555
                     57,                  2.455,                 5.7747,                 2.4836,                0.29339,                0.18267,                0.16158,                0.09664,                 3.0372,                 5.1667,                 2.7105,              0.0014456,              0.0014456,              0.0014456
                     58,                 2.5394,                 5.9766,                 2.5225,                0.30539,                0.17384,                0.18412,                0.09977,                 3.0537,                 5.3434,                 2.7813,              0.0014357,              0.0014357,              0.0014357
                     59,                 2.3962,                 5.8295,                 2.4265,                 0.2686,                0.16787,                0.16682,                0.09695,                 3.1281,                 5.4231,                 2.7334,              0.0014258,              0.0014258,              0.0014258
                     60,                 2.4119,                 5.6012,                 2.4347,                0.40191,                 0.1704,                0.16286,                 0.1005,                 3.0405,                 5.2797,                 2.7377,              0.0014159,              0.0014159,              0.0014159
                     61,                 2.3699,                  5.654,                 2.3839,                0.31469,                0.15603,                0.14551,                0.09288,                 3.0213,                 5.4649,                 2.7439,               0.001406,               0.001406,               0.001406
                     62,                 2.3359,                 5.5205,                 2.4154,                0.41397,                0.13306,                 0.1493,                0.09056,                 2.9751,                 5.5901,                 2.6922,              0.0013961,              0.0013961,              0.0013961
                     63,                 2.3884,                 5.4361,                 2.4503,                   0.37,                0.18695,                0.15805,                0.08637,                 3.1119,                 5.5359,                 2.7731,              0.0013862,              0.0013862,              0.0013862
                     64,                 2.3922,                   5.25,                 2.3969,                0.27193,                0.17914,                0.16436,                0.09297,                 3.0867,                 5.3502,                 2.7495,              0.0013763,              0.0013763,              0.0013763
                     65,                 2.3171,                 5.1945,                 2.3204,                 0.2845,                0.14826,                0.13986,                 0.0817,                 3.0144,                 5.4648,                 2.7637,              0.0013664,              0.0013664,              0.0013664
                     66,                 2.3642,                 5.4116,                 2.3635,                0.30996,                0.14865,                0.13039,                0.07803,                 3.0243,                 5.5008,                 2.7642,              0.0013565,              0.0013565,              0.0013565
