                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 2.4819,                  9.628,                 2.3597,                 0.7649,                0.07914,                0.08179,                0.05339,                 2.8012,                 6.0109,                 2.6742,              0.0015644,              0.0015644,              0.0015644
                     13,                 2.4087,                 9.5882,                 2.3258,                0.77159,                0.07953,                0.08811,                0.05666,                 2.8115,                 5.6487,                  2.624,              0.0015248,              0.0015248,              0.0015248
                     14,                  2.438,                 9.2887,                 2.3276,                0.76693,                0.09692,                0.08382,                0.05691,                 2.7716,                 5.6477,                 2.6418,              0.0014852,              0.0014852,              0.0014852
                     15,                 2.3582,                  9.088,                 2.2936,                0.78157,                0.09413,                0.09249,                0.06285,                 2.6819,                 5.7523,                 2.6421,              0.0014456,              0.0014456,              0.0014456
                     16,                 2.3398,                 8.8152,                  2.317,                0.78502,                0.07997,                 0.0882,                0.06008,                 2.7643,                 5.6635,                  2.615,               0.001406,               0.001406,               0.001406
                     17,                 2.3365,                 8.6719,                  2.299,                0.72741,                0.09454,                0.10882,                0.06722,                 2.8139,                 5.5949,                 2.6521,              0.0013664,              0.0013664,              0.0013664
                     18,                 2.3402,                 8.7256,                 2.2696,                0.69842,                0.08853,                0.09337,                0.06346,                 2.8061,                 5.8751,                 2.6454,              0.0013268,              0.0013268,              0.0013268
                     19,                 2.3046,                 8.7123,                 2.2526,                 0.7795,                0.09135,                0.11606,                0.08192,                  2.769,                 5.4948,                 2.5883,              0.0012872,              0.0012872,              0.0012872
                     20,                 2.1937,                 8.5614,                 2.2139,                0.73226,                0.09791,                0.11768,                0.07855,                 2.7657,                 5.4202,                  2.651,              0.0012476,              0.0012476,              0.0012476
                     21,                 2.2489,                 8.1056,                 2.2451,                0.80923,                0.08948,                0.12204,                0.08059,                 2.7721,                  5.395,                 2.6263,               0.001208,               0.001208,               0.001208
                     22,                 2.1841,                 7.9673,                 2.2056,                0.82688,                0.07736,                0.12367,                0.08304,                 2.7697,                 5.5116,                 2.6885,              0.0011684,              0.0011684,              0.0011684
                     23,                 2.1818,                 7.8988,                 2.2096,                0.55641,                0.12885,                0.13524,                0.08686,                 2.8015,                 5.4077,                 2.6723,              0.0011288,              0.0011288,              0.0011288
                     24,                 2.1586,                 7.8849,                  2.167,                0.51277,                0.12222,                0.12547,                0.08434,                 2.8276,                 5.5127,                 2.6958,              0.0010892,              0.0010892,              0.0010892
                     25,                 2.1848,                 7.4722,                 2.1748,                0.64448,                0.09683,                0.11867,                 0.0789,                 2.8228,                 5.3408,                 2.6513,              0.0010496,              0.0010496,              0.0010496
                     26,                 2.0797,                 7.7188,                 2.1714,                0.73773,                0.08808,                0.10972,                0.07523,                 2.7925,                 5.6124,                 2.6327,                0.00101,                0.00101,                0.00101
                     27,                 2.1321,                 7.4051,                 2.1514,                0.55789,                0.10641,                0.12308,                0.08127,                 2.7493,                 5.5848,                 2.6167,              0.0009704,              0.0009704,              0.0009704
                     28,                 2.0227,                 7.1801,                 2.1156,                 0.5011,                0.13814,                0.12642,                0.08673,                 2.7798,                 5.4969,                 2.6179,              0.0009308,              0.0009308,              0.0009308
                     29,                 2.0749,                 7.1161,                 2.1359,                0.46798,                0.12839,                0.12561,                0.08362,                 2.7994,                 5.7699,                  2.683,              0.0008912,              0.0008912,              0.0008912
                     30,                 2.0541,                 6.9855,                 2.1267,                0.43228,                0.15081,                0.13202,                0.08364,                 2.7781,                 5.5587,                 2.6788,              0.0008516,              0.0008516,              0.0008516
                     31,                 2.0058,                 6.7806,                 2.1195,                0.31856,                0.15234,                0.11935,                0.08127,                 2.7776,                 5.6531,                 2.6221,               0.000812,               0.000812,               0.000812
                     32,                 1.9687,                 6.6414,                   2.07,                 0.4529,                0.13959,                0.12486,                0.08647,                 2.7732,                 5.4396,                 2.6477,              0.0007724,              0.0007724,              0.0007724
                     33,                 1.9652,                 6.6316,                 2.0769,                0.45165,                0.12613,                0.12306,                0.08236,                 2.8259,                 5.4281,                 2.6858,              0.0007328,              0.0007328,              0.0007328
                     34,                 1.9848,                 6.7015,                 2.0658,                0.52164,                0.13933,                0.12854,                0.08786,                 2.8253,                 5.3202,                 2.6795,              0.0006932,              0.0006932,              0.0006932
                     35,                 1.9423,                 6.4521,                 2.0793,                0.60374,                0.14072,                 0.1369,                0.09217,                 2.8194,                 5.2315,                  2.661,              0.0006536,              0.0006536,              0.0006536
                     36,                 1.9488,                 6.5287,                 2.0494,                0.53645,                0.14223,                0.13518,                0.08729,                 2.8217,                 5.4738,                 2.6797,               0.000614,               0.000614,               0.000614
                     37,                  1.885,                 6.3472,                 2.0267,                0.64284,                0.12567,                0.13979,                0.08769,                 2.7601,                 5.4833,                 2.6492,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.8357,                  6.365,                 2.0079,                 0.5416,                0.14628,                0.13315,                0.09109,                 2.8116,                 5.5147,                 2.6589,              0.0005348,              0.0005348,              0.0005348
                     39,                 1.8089,                 6.2201,                  2.014,                 0.5333,                0.13439,                0.13944,                0.09046,                 2.8334,                 5.4617,                 2.6708,              0.0004952,              0.0004952,              0.0004952
                     40,                 1.8222,                 6.2101,                 1.9982,                0.55127,                0.14504,                  0.135,                0.09171,                 2.8092,                 5.3415,                 2.6296,              0.0004556,              0.0004556,              0.0004556
                     41,                 1.7929,                 6.2206,                 1.9903,                0.51474,                0.14849,                0.12695,                0.08585,                 2.8046,                 5.4892,                 2.6344,               0.000416,               0.000416,               0.000416
                     42,                 1.7473,                 5.9909,                 1.9827,                0.44315,                0.15894,                0.12579,                0.08529,                 2.8116,                 5.5024,                  2.672,              0.0003764,              0.0003764,              0.0003764
                     43,                 1.7465,                 5.9775,                 1.9614,                0.48003,                0.14708,                0.13469,                0.08879,                 2.8231,                 5.4533,                 2.6616,              0.0003368,              0.0003368,              0.0003368
                     44,                 1.7864,                 6.0943,                 1.9484,                0.60575,                0.13396,                 0.1331,                0.08777,                 2.8319,                 5.4502,                 2.6752,              0.0002972,              0.0002972,              0.0002972
                     45,                 1.7582,                 6.1682,                 1.9808,                0.36874,                0.14468,                0.13713,                0.09143,                 2.8082,                 5.4697,                  2.678,              0.0002576,              0.0002576,              0.0002576
                     46,                 1.7218,                 6.0281,                 1.9702,                0.56797,                0.12472,                0.13521,                0.08917,                 2.8152,                 5.5374,                 2.6705,               0.000218,               0.000218,               0.000218
                     47,                 1.6848,                 5.9014,                 1.9228,                0.43982,                 0.1389,                0.13376,                0.08832,                 2.8102,                 5.4957,                 2.6782,              0.0001784,              0.0001784,              0.0001784
