                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.3011,                  3.838,                 1.2651,                0.48787,                0.16137,                0.12632,                0.08293,                  1.438,                 2.7008,                 1.3925,               0.001604,               0.001604,               0.001604
                     12,                 1.2811,                 3.6885,                 1.2841,                0.65988,                0.12725,                0.15775,                0.09979,                 1.3847,                 2.6009,                 1.3913,              0.0015644,              0.0015644,              0.0015644
                     13,                 1.2473,                 3.6439,                 1.2603,                0.57453,                  0.138,                0.14588,                  0.091,                 1.3894,                 2.6498,                 1.3683,              0.0015248,              0.0015248,              0.0015248
                     14,                 1.2664,                 3.5991,                 1.2469,                0.77974,                0.13454,                0.15267,                0.10003,                 1.3839,                 2.6053,                 1.3949,              0.0014852,              0.0014852,              0.0014852
                     15,                 1.2407,                 3.5416,                 1.2464,                0.76508,                0.12672,                0.15097,                0.09697,                 1.4016,                 2.5851,                 1.3795,              0.0014456,              0.0014456,              0.0014456
                     16,                 1.2129,                 3.4211,                 1.2253,                0.67548,                0.15201,                0.15136,                0.09549,                 1.4048,                 2.5813,                 1.3879,               0.001406,               0.001406,               0.001406
                     17,                 1.2173,                 3.3561,                 1.2307,                0.66115,                0.17324,                  0.157,                0.09572,                 1.4331,                 2.5383,                   1.38,              0.0013664,              0.0013664,              0.0013664
                     18,                 1.2292,                 3.3873,                 1.2341,                0.66731,                0.15607,                0.15685,                0.10439,                 1.3938,                 2.5146,                 1.3675,              0.0013268,              0.0013268,              0.0013268
                     19,                 1.2066,                  3.404,                 1.2005,                0.81616,                0.15416,                0.17688,                0.11886,                 1.3733,                 2.5278,                 1.3721,              0.0012872,              0.0012872,              0.0012872
                     20,                 1.1481,                 3.2499,                 1.1841,                0.74526,                0.15934,                0.17721,                0.11319,                 1.3955,                 2.4722,                 1.3682,              0.0012476,              0.0012476,              0.0012476
                     21,                 1.1607,                 3.1068,                 1.1979,                 0.4741,                0.18128,                0.17587,                0.11422,                 1.4166,                 2.5413,                 1.3993,               0.001208,               0.001208,               0.001208
                     22,                 1.1542,                 3.0761,                 1.1901,                0.36079,                0.21364,                 0.1812,                0.11969,                 1.4238,                 2.4995,                 1.4191,              0.0011684,              0.0011684,              0.0011684
                     23,                 1.1316,                 3.0752,                 1.1701,                0.49972,                0.18625,                0.18159,                0.12091,                 1.4231,                 2.4486,                 1.4272,              0.0011288,              0.0011288,              0.0011288
                     24,                 1.0958,                 2.9951,                 1.1413,                0.57001,                0.18321,                0.17535,                0.11335,                 1.4439,                 2.4857,                 1.4075,              0.0010892,              0.0010892,              0.0010892
                     25,                 1.1194,                 3.0055,                 1.1578,                0.57304,                0.19872,                0.18698,                0.12067,                 1.4113,                 2.4118,                  1.395,              0.0010496,              0.0010496,              0.0010496
                     26,                 1.0873,                  2.987,                 1.1666,                0.57571,                0.18988,                0.17907,                 0.1166,                 1.3977,                 2.4257,                 1.3768,                0.00101,                0.00101,                0.00101
                     27,                 1.0917,                 2.9251,                 1.1509,                0.45814,                0.19328,                0.17979,                0.11672,                 1.3939,                 2.4842,                 1.3778,              0.0009704,              0.0009704,              0.0009704
                     28,                 1.0774,                 2.8691,                 1.1362,                0.44428,                0.22068,                0.18308,                0.11643,                 1.4436,                 2.4868,                 1.4272,              0.0009308,              0.0009308,              0.0009308
                     29,                 1.0637,                 2.8812,                 1.1385,                0.35896,                0.20612,                0.17738,                0.11146,                 1.4782,                 2.4452,                 1.4547,              0.0008912,              0.0008912,              0.0008912
                     30,                 1.0943,                 2.8166,                 1.1387,                0.44953,                0.20152,                0.18175,                0.11746,                  1.461,                 2.4289,                 1.4158,              0.0008516,              0.0008516,              0.0008516
                     31,                 1.0544,                 2.7794,                 1.1244,                 0.4501,                0.20999,                0.19177,                0.12113,                 1.4563,                  2.407,                 1.4177,               0.000812,               0.000812,               0.000812
                     32,                 1.0345,                 2.6812,                  1.112,                0.42953,                0.19647,                0.19494,                0.11587,                 1.4677,                 2.4783,                 1.4424,              0.0007724,              0.0007724,              0.0007724
                     33,                 1.0443,                 2.6668,                 1.1103,                0.50764,                0.21206,                0.19217,                0.12725,                 1.4868,                 2.4764,                 1.4296,              0.0007328,              0.0007328,              0.0007328
                     34,                 1.0484,                 2.6957,                 1.1046,                0.38139,                0.23348,                0.19387,                0.12449,                 1.4578,                 2.4999,                 1.4259,              0.0006932,              0.0006932,              0.0006932
                     35,                 1.0228,                 2.5744,                  1.104,                0.53689,                0.18983,                0.19436,                0.12345,                 1.4624,                 2.4714,                 1.4271,              0.0006536,              0.0006536,              0.0006536
                     36,                  1.036,                  2.628,                 1.1082,                0.51542,                0.21178,                0.19888,                  0.126,                 1.4156,                 2.4442,                 1.4127,               0.000614,               0.000614,               0.000614
                     37,                 1.0055,                 2.5568,                 1.0837,                0.43998,                0.21532,                0.18844,                0.12105,                 1.4385,                 2.4369,                 1.4269,              0.0005744,              0.0005744,              0.0005744
                     38,                0.97838,                  2.585,                  1.088,                0.48716,                0.20591,                0.19431,                0.12319,                 1.4192,                 2.4276,                 1.3969,              0.0005348,              0.0005348,              0.0005348
                     39,                0.96867,                 2.5252,                 1.0771,                0.51046,                0.18933,                 0.1996,                 0.1325,                 1.4151,                 2.4429,                 1.3951,              0.0004952,              0.0004952,              0.0004952
                     40,                0.98276,                 2.5362,                 1.0799,                0.45799,                 0.2174,                0.19734,                0.12952,                 1.4161,                 2.4228,                 1.3891,              0.0004556,              0.0004556,              0.0004556
                     41,                0.96158,                 2.5923,                 1.0655,                0.39669,                0.25052,                0.20105,                 0.1299,                 1.4015,                 2.3879,                 1.3748,               0.000416,               0.000416,               0.000416
                     42,                0.94087,                 2.4097,                 1.0599,                0.55223,                0.19509,                0.19026,                0.12528,                 1.3956,                 2.3777,                 1.3779,              0.0003764,              0.0003764,              0.0003764
                     43,                0.94132,                 2.4443,                 1.0412,                 0.4485,                0.20725,                 0.1942,                0.12663,                 1.3983,                 2.4261,                 1.3926,              0.0003368,              0.0003368,              0.0003368
                     44,                0.96671,                 2.4844,                 1.0457,                0.48446,                0.19001,                0.19266,                0.12603,                 1.4101,                 2.4427,                 1.4064,              0.0002972,              0.0002972,              0.0002972
                     45,                0.95827,                 2.4689,                  1.066,                0.54441,                0.17703,                 0.1917,                0.12775,                 1.3972,                 2.4224,                 1.3906,              0.0002576,              0.0002576,              0.0002576
                     46,                0.95537,                 2.4657,                 1.0612,                0.55815,                0.17614,                0.19568,                0.13469,                 1.3898,                  2.424,                 1.3901,               0.000218,               0.000218,               0.000218
                     47,                0.92925,                  2.403,                 1.0361,                0.47239,                0.22188,                0.20642,                0.13587,                 1.3856,                 2.4245,                 1.3914,              0.0001784,              0.0001784,              0.0001784
                     48,                0.94381,                  2.363,                 1.0646,                0.48453,                0.21785,                 0.2064,                 0.1343,                 1.3831,                 2.4198,                 1.3901,              0.0001388,              0.0001388,              0.0001388
                     49,                0.90786,                 2.3532,                 1.0469,                 0.4877,                 0.2117,                0.19944,                0.13224,                  1.382,                 2.4281,                 1.3849,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                0.91593,                 2.3668,                 1.0516,                 0.4785,                0.20864,                0.19639,                0.13267,                 1.3779,                 2.4246,                 1.3798,               5.96e-05,               5.96e-05,               5.96e-05
