                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 3.4352,                 6.7407,                 3.2184,                0.55828,                0.07364,                 0.0406,                 0.0219,                 3.5005,                 8.4901,                  3.343,               0.001604,               0.001604,               0.001604
                     12,                 3.3433,                 6.7456,                 3.1799,                0.56033,                0.06155,                0.04336,                0.02093,                 3.5531,                 7.8651,                  3.472,              0.0015644,              0.0015644,              0.0015644
                     13,                 3.3768,                 6.5625,                 3.1869,                0.42389,                 0.0553,                0.02952,                0.01356,                 3.6479,                 7.6626,                 3.5103,              0.0015248,              0.0015248,              0.0015248
                     14,                 3.3289,                 6.4972,                 3.1754,                0.57173,                0.06491,                0.03928,                 0.0224,                 3.5244,                 7.0855,                 3.3351,              0.0014852,              0.0014852,              0.0014852
                     15,                 3.3106,                 6.2961,                 3.1446,                0.53692,                0.06048,                0.05674,                0.02973,                  3.431,                 6.5994,                 3.2579,              0.0014456,              0.0014456,              0.0014456
                     16,                 3.2525,                 6.1094,                 3.0913,                0.54723,                0.07532,                0.05749,                0.03032,                 3.4281,                 6.3649,                 3.3506,               0.001406,               0.001406,               0.001406
                     17,                 3.2297,                 6.2855,                 3.0576,                0.26049,                0.08567,                0.05113,                0.02676,                 3.3633,                 6.6852,                 3.2351,              0.0013664,              0.0013664,              0.0013664
                     18,                 3.1995,                 6.1589,                 3.0496,                 0.5484,                0.08268,                0.05932,                0.02839,                 3.3406,                 6.3773,                 3.2609,              0.0013268,              0.0013268,              0.0013268
                     19,                 3.1055,                 6.1789,                  3.031,                0.57723,                0.09181,                0.07516,                 0.0393,                 3.3974,                 5.9972,                 3.2506,              0.0012872,              0.0012872,              0.0012872
                     20,                 3.1469,                 5.9859,                 3.0554,                0.63359,                0.08919,                0.05499,                0.03202,                 3.3716,                 6.3974,                 3.2282,              0.0012476,              0.0012476,              0.0012476
                     21,                 3.0867,                  5.954,                 3.0135,                0.65425,                0.08113,                0.07019,                0.04195,                 3.3786,                 5.9164,                 3.2467,               0.001208,               0.001208,               0.001208
                     22,                 3.0332,                 5.7744,                  2.928,                0.60156,                0.10268,                0.08461,                 0.0463,                 3.2824,                 6.0551,                 3.1817,              0.0011684,              0.0011684,              0.0011684
                     23,                 3.0032,                 5.8038,                 2.9264,                0.42844,                0.10571,                0.08564,                0.04731,                 3.3027,                 5.7294,                 3.2218,              0.0011288,              0.0011288,              0.0011288
                     24,                 2.9697,                 5.5473,                 2.9045,                0.58968,                0.07303,                0.08019,                0.04249,                 3.3839,                 5.9959,                 3.2191,              0.0010892,              0.0010892,              0.0010892
                     25,                 2.9821,                  5.538,                 2.8772,                0.62574,                0.10508,                0.09331,                0.05224,                 3.3444,                 5.8419,                 3.2302,              0.0010496,              0.0010496,              0.0010496
                     26,                 2.9568,                 5.3543,                 2.8838,                0.39859,                0.10593,                0.07851,                0.04571,                 3.1798,                 5.7471,                 3.1614,                0.00101,                0.00101,                0.00101
                     27,                 2.9155,                 5.4068,                 2.8952,                0.66236,                0.09474,                0.09873,                0.05797,                 3.2685,                 5.8688,                 3.2156,              0.0009704,              0.0009704,              0.0009704
                     28,                 2.8505,                 5.2913,                 2.7968,                 0.4637,                0.11303,                 0.1015,                 0.0624,                 3.2319,                 5.7534,                 3.1721,              0.0009308,              0.0009308,              0.0009308
                     29,                 2.8995,                 5.2289,                 2.8593,                0.44385,                0.11346,                0.08317,                   0.05,                 3.2446,                 5.7458,                 3.1191,              0.0008912,              0.0008912,              0.0008912
                     30,                 2.8453,                 5.0675,                 2.7764,                 0.6121,                0.10683,                0.10409,                0.06305,                 3.2367,                 5.7204,                 3.1334,              0.0008516,              0.0008516,              0.0008516
                     31,                 2.7862,                 5.0461,                  2.746,                 0.5043,                0.10578,                0.10938,                0.06877,                 3.2023,                 5.6807,                 3.0613,               0.000812,               0.000812,               0.000812
                     32,                  2.709,                 4.9679,                 2.7296,                0.70652,                0.10612,                0.11503,                0.06638,                  3.253,                 5.4892,                 3.1481,              0.0007724,              0.0007724,              0.0007724
                     33,                 2.7142,                  4.867,                 2.7323,                0.56712,                0.10575,                0.09158,                0.05365,                  3.299,                  5.758,                 3.1605,              0.0007328,              0.0007328,              0.0007328
                     34,                 2.7361,                  4.965,                 2.6828,                0.48444,                0.11459,                 0.1014,                0.05979,                 3.2514,                 5.6516,                 3.1241,              0.0006932,              0.0006932,              0.0006932
                     35,                 2.6877,                  4.736,                 2.6966,                0.55823,                0.11006,                0.11146,                0.06997,                 3.2769,                 5.6523,                  3.166,              0.0006536,              0.0006536,              0.0006536
                     36,                 2.6573,                 4.6973,                 2.6522,                0.30902,                0.14175,                0.11419,                0.06722,                 3.2758,                 5.7069,                 3.2106,               0.000614,               0.000614,               0.000614
                     37,                 2.6459,                 4.5253,                 2.6494,                0.69937,                0.09262,                0.11958,                0.07673,                 3.2013,                 5.6743,                 3.1318,              0.0005744,              0.0005744,              0.0005744
                     38,                 2.6564,                 4.7108,                 2.6715,                0.46336,                0.11691,                0.11543,                  0.072,                 3.2525,                 5.7062,                 3.1629,              0.0005348,              0.0005348,              0.0005348
                     39,                 2.5893,                 4.5239,                 2.6075,                0.44278,                0.11926,                0.11637,                0.07107,                 3.2626,                 5.6274,                 3.1855,              0.0004952,              0.0004952,              0.0004952
                     40,                 2.6064,                 4.4811,                 2.6335,                0.56806,                0.11263,                0.12376,                0.07497,                 3.2735,                 5.4973,                 3.2141,              0.0004556,              0.0004556,              0.0004556
                     41,                 2.5123,                 4.3433,                 2.5958,                0.33951,                0.13864,                0.13689,                0.08082,                 3.2193,                 5.5312,                  3.203,               0.000416,               0.000416,               0.000416
                     42,                 2.4684,                 4.1664,                 2.5546,                0.40753,                0.12793,                0.12051,                0.07674,                 3.2216,                 5.5677,                 3.1497,              0.0003764,              0.0003764,              0.0003764
                     43,                 2.3975,                  4.123,                 2.4704,                0.36978,                0.13947,                   0.12,                0.07732,                 3.2326,                 5.5354,                 3.1401,              0.0003368,              0.0003368,              0.0003368
                     44,                 2.4625,                 4.0733,                 2.4981,                0.45693,                0.11854,                0.11402,                0.07334,                 3.2204,                 5.5011,                 3.1839,              0.0002972,              0.0002972,              0.0002972
                     45,                 2.4455,                  4.075,                 2.5133,                 0.3789,                0.13594,                0.12133,                0.07715,                  3.264,                 5.6102,                 3.2094,              0.0002576,              0.0002576,              0.0002576
                     46,                 2.3296,                 3.9621,                  2.475,                0.33794,                0.14034,                 0.1227,                0.07527,                 3.2277,                 5.6496,                 3.1782,               0.000218,               0.000218,               0.000218
                     47,                 2.3723,                  3.814,                 2.4631,                0.37766,                0.14105,                0.12761,                0.07936,                 3.1854,                 5.5302,                 3.1422,              0.0001784,              0.0001784,              0.0001784
                     48,                  2.355,                  3.857,                 2.4665,                0.49654,                0.12539,                0.12888,                0.08257,                 3.2064,                  5.471,                  3.169,              0.0001388,              0.0001388,              0.0001388
                     49,                 2.2352,                  3.746,                 2.4022,                0.53768,                0.12415,                0.13391,                0.08562,                 3.2351,                 5.5069,                 3.2054,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 2.2746,                 3.7212,                 2.4542,                0.62954,                0.11487,                0.13101,                0.08267,                 3.2454,                 5.5096,                 3.2079,               5.96e-05,               5.96e-05,               5.96e-05
