                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 2.6795,                 4.6894,                 2.6613,                 0.4853,                0.11607,                0.10103,                0.05851,                 3.1334,                 5.6533,                 3.0976,              0.0006536,              0.0006536,              0.0006536
                     36,                 2.6833,                 4.6461,                 2.6799,                0.36828,                0.14151,                0.10669,                0.06423,                    3.2,                 5.6131,                 3.1281,               0.000614,               0.000614,               0.000614
                     37,                 2.6224,                 4.3871,                 2.6171,                0.37928,                0.13308,                0.11372,                 0.0671,                 3.1682,                 5.6946,                 3.0631,              0.0005744,              0.0005744,              0.0005744
                     38,                 2.6376,                 4.5913,                 2.6302,                0.35232,                0.12446,                0.09791,                0.06048,                 3.1924,                 5.6672,                 3.0792,              0.0005348,              0.0005348,              0.0005348
                     39,                 2.5787,                  4.449,                 2.5773,                0.41267,                0.11928,                0.10118,                0.06612,                 3.1811,                 5.7134,                 3.0601,              0.0004952,              0.0004952,              0.0004952
                     40,                  2.616,                 4.4146,                 2.6172,                0.52383,                 0.1236,                0.10531,                0.06824,                 3.2322,                 5.6126,                 3.1151,              0.0004556,              0.0004556,              0.0004556
                     41,                 2.5002,                 4.2649,                 2.5379,                0.47533,                0.12351,                0.09813,                0.06125,                   3.19,                 5.7084,                 3.0983,               0.000416,               0.000416,               0.000416
                     42,                 2.4238,                 4.0616,                 2.5045,                0.48226,                0.12427,                0.10349,                0.06334,                 3.1975,                 5.6073,                 3.0927,              0.0003764,              0.0003764,              0.0003764
                     43,                 2.3987,                 3.9953,                 2.4461,                0.51031,                0.12722,                0.12032,                0.07197,                 3.2141,                 5.5667,                 3.1351,              0.0003368,              0.0003368,              0.0003368
                     44,                 2.4718,                  3.983,                 2.4743,                0.38285,                0.12039,                0.11045,                0.07176,                 3.1985,                 5.6882,                 3.1202,              0.0002972,              0.0002972,              0.0002972
                     45,                 2.4868,                 4.0481,                 2.5282,                0.38278,                0.11804,                0.11498,                 0.0738,                 3.1964,                 5.6424,                 3.1272,              0.0002576,              0.0002576,              0.0002576
                     46,                 2.3765,                 3.9146,                 2.4834,                0.43599,                0.14524,                0.11094,                0.07129,                 3.2537,                 5.5761,                 3.1067,               0.000218,               0.000218,               0.000218
                     47,                 2.3653,                 3.8408,                 2.4195,                0.58148,                0.14006,                0.12256,                0.07786,                 3.2529,                 5.5854,                 3.0779,              0.0001784,              0.0001784,              0.0001784
                     48,                  2.352,                 3.7477,                 2.4463,                0.51299,                0.13754,                0.12815,                 0.0812,                 3.1968,                 5.5451,                 3.0636,              0.0001388,              0.0001388,              0.0001388
                     49,                  2.276,                 3.6877,                 2.4096,                0.44275,                0.14482,                0.12167,                0.07881,                 3.1905,                 5.5428,                 3.0844,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 2.2683,                 3.6907,                 2.4218,                0.38234,                0.15371,                0.11792,                0.07705,                 3.1939,                 5.4852,                 3.1005,               5.96e-05,               5.96e-05,               5.96e-05
