                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  2.515,                 7.5501,                 2.5314,                0.66917,                0.11596,                0.12413,                0.07228,                 3.0943,                  5.177,                 2.7834,              0.0006536,              0.0006536,              0.0006536
                     36,                 2.4761,                 7.6383,                 2.5487,                0.68321,                0.11915,                0.13548,                 0.0775,                 3.0577,                 5.0998,                  2.753,               0.000614,               0.000614,               0.000614
                     37,                 2.4562,                 7.4099,                  2.501,                0.70391,                0.11389,                0.15748,                0.08726,                 3.0939,                 5.1189,                 2.8019,              0.0005744,              0.0005744,              0.0005744
                     38,                 2.4982,                 7.6062,                 2.5208,                0.64094,                0.11298,                0.14746,                0.08007,                 3.0896,                 5.1924,                 2.8023,              0.0005348,              0.0005348,              0.0005348
                     39,                 2.4402,                 7.5435,                 2.4782,                0.63562,                0.13188,                0.14134,                0.07539,                 3.0951,                 5.1991,                 2.7788,              0.0004952,              0.0004952,              0.0004952
                     40,                 2.4689,                 7.5053,                 2.4989,                0.63304,                0.12789,                0.13666,                0.07676,                   3.02,                 5.2484,                 2.7757,              0.0004556,              0.0004556,              0.0004556
                     41,                 2.3646,                 7.6227,                 2.4179,                0.71069,                0.10662,                0.14492,                0.07662,                 3.0444,                 5.1889,                 2.7968,               0.000416,               0.000416,               0.000416
                     42,                 2.3637,                 7.4704,                 2.4697,                0.48544,                0.15548,                0.14542,                0.07964,                 2.9913,                 5.1595,                 2.7736,              0.0003764,              0.0003764,              0.0003764
                     43,                 2.3187,                 7.4201,                 2.3985,                0.51847,                0.14052,                0.14379,                0.07926,                 3.0324,                 5.1314,                 2.7609,              0.0003368,              0.0003368,              0.0003368
                     44,                 2.3874,                 7.5756,                 2.4535,                0.53309,                0.13603,                0.14351,                0.07936,                 3.0454,                 5.1426,                 2.7645,              0.0002972,              0.0002972,              0.0002972
                     45,                  2.341,                 7.5861,                   2.37,                0.63998,                0.11331,                0.13762,                 0.0789,                 2.9995,                 5.1673,                 2.7546,              0.0002576,              0.0002576,              0.0002576
                     46,                 2.2865,                 7.3941,                 2.4015,                 0.5127,                0.12336,                 0.1393,                0.07984,                 2.9374,                 5.1995,                  2.751,               0.000218,               0.000218,               0.000218
                     47,                 2.2982,                 7.3033,                 2.3581,                0.56358,                0.12829,                0.14279,                0.08071,                 2.9238,                 5.1909,                 2.7407,              0.0001784,              0.0001784,              0.0001784
                     48,                 2.3017,                 7.0905,                 2.4075,                0.51827,                0.13133,                0.14018,                0.07933,                 2.9459,                 5.1998,                 2.7443,              0.0001388,              0.0001388,              0.0001388
                     49,                  2.217,                 7.1107,                 2.3484,                0.51612,                0.13149,                0.13408,                0.07822,                 2.9565,                  5.202,                 2.7538,               9.92e-05,               9.92e-05,               9.92e-05
