                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 1.2083,                  2.197,                 1.2873,                0.38378,                0.22038,                0.18864,                0.11206,                 1.6524,                 2.5115,                 1.5271,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.1691,                 2.1701,                 1.2552,                 0.3745,                0.22734,                0.20196,                0.10915,                 1.6971,                 2.5695,                 1.5312,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.1916,                 2.2041,                 1.2728,                0.28254,                0.26003,                0.19414,                0.11639,                 1.6201,                 2.6151,                 1.4916,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.1526,                 2.1816,                 1.2518,                0.39573,                0.23186,                0.20935,                0.11688,                 1.6628,                 2.6246,                 1.5427,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.1836,                 2.1684,                 1.3065,                0.54782,                0.20185,                 0.1954,                0.11783,                 1.5949,                  2.642,                 1.4897,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.1775,                 2.1024,                 1.2661,                0.41691,                0.24126,                0.19119,                0.10589,                 1.6306,                   2.66,                 1.5168,               0.001208,               0.001208,               0.001208
                     82,                 1.1583,                 2.1455,                 1.2745,                0.43184,                0.24429,                0.18349,                0.10407,                 1.6475,                 2.5243,                 1.5396,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.1653,                 2.0762,                 1.2729,                0.42706,                0.23579,                0.19467,                0.11495,                 1.6187,                 2.4727,                  1.502,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.1749,                 2.1367,                 1.2484,                 0.4767,                0.19347,                 0.1874,                0.11542,                 1.5662,                 2.4578,                 1.4647,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.1404,                 2.1083,                 1.2455,                0.50381,                0.19766,                0.20085,                0.11504,                 1.7155,                 2.4727,                  1.575,              0.0011684,              0.0011684,              0.0011684
                     86,                 1.1177,                 1.9832,                 1.2437,                0.42326,                0.23789,                0.19404,                0.11294,                 1.6439,                 2.4274,                 1.5068,              0.0011585,              0.0011585,              0.0011585
                     87,                 1.1709,                 2.0608,                  1.263,                0.29735,                0.20968,                0.18877,                0.11242,                 1.5971,                 2.4482,                 1.4984,              0.0011486,              0.0011486,              0.0011486
                     88,                 1.1739,                 2.0485,                 1.2703,                0.33413,                 0.2209,                 0.1852,                0.11266,                 1.5961,                 2.4777,                 1.4839,              0.0011387,              0.0011387,              0.0011387
                     89,                 1.1229,                 2.0504,                 1.2353,                  0.419,                0.20235,                0.19986,                0.11428,                 1.6155,                 2.5339,                 1.4836,              0.0011288,              0.0011288,              0.0011288
                     90,                 1.1311,                 2.0303,                 1.2679,                0.40193,                0.21646,                0.19866,                0.11947,                 1.5376,                 2.5383,                 1.4429,              0.0011189,              0.0011189,              0.0011189
                     91,                 1.1224,                 2.0674,                 1.2334,                0.46914,                0.22037,                0.20361,                0.12744,                 1.5574,                 2.4995,                 1.4801,               0.001109,               0.001109,               0.001109
                     92,                   1.11,                 1.9503,                 1.2101,                0.44124,                0.21174,                0.20623,                0.12023,                 1.6456,                 2.5061,                  1.546,              0.0010991,              0.0010991,              0.0010991
                     93,                 1.1264,                  1.998,                 1.2266,                0.40781,                0.23469,                0.19411,                 0.1098,                 1.6119,                 2.5491,                 1.4904,              0.0010892,              0.0010892,              0.0010892
                     94,                 1.1355,                 1.9985,                 1.2557,                0.64363,                0.17003,                 0.1858,                0.11224,                 1.5967,                 2.5346,                 1.4998,              0.0010793,              0.0010793,              0.0010793
                     95,                 1.1308,                 1.9984,                 1.2421,                0.55156,                0.18314,                0.18394,                0.10973,                 1.6012,                 2.5634,                 1.5078,              0.0010694,              0.0010694,              0.0010694
                     96,                 1.1097,                   1.91,                  1.219,                0.40848,                0.22802,                0.18951,                0.11034,                 1.6163,                 2.5973,                 1.5243,              0.0010595,              0.0010595,              0.0010595
                     97,                 1.0779,                 1.8914,                 1.1945,                0.42131,                0.20832,                0.19447,                 0.1107,                 1.5612,                 2.6383,                 1.4668,              0.0010496,              0.0010496,              0.0010496
                     98,                 1.0821,                 1.9213,                 1.2147,                 0.4087,                0.18514,                0.18116,                0.10628,                 1.6211,                 2.6748,                 1.5206,              0.0010397,              0.0010397,              0.0010397
                     99,                 1.0985,                 1.8986,                  1.221,                0.36011,                 0.2105,                0.18941,                0.11157,                 1.5917,                 2.5943,                 1.4884,              0.0010298,              0.0010298,              0.0010298
                    100,                 1.0973,                 1.8773,                 1.2145,                0.29982,                0.25291,                0.20011,                0.11189,                 1.6581,                  2.642,                 1.5452,              0.0010199,              0.0010199,              0.0010199
                    101,                 1.0933,                 1.8891,                 1.2147,                0.36243,                0.21862,                 0.1919,                0.11536,                 1.6013,                 2.5986,                 1.5141,                0.00101,                0.00101,                0.00101
                    102,                 1.0862,                 1.9419,                 1.2127,                0.39699,                0.20753,                0.20156,                0.11731,                 1.5866,                 2.5246,                 1.5022,              0.0010001,              0.0010001,              0.0010001
                    103,                 1.1078,                 1.8605,                 1.1899,                0.28509,                 0.2475,                0.19407,                0.11653,                 1.5557,                 2.5076,                  1.451,              0.0009902,              0.0009902,              0.0009902
                    104,                 1.1123,                 1.8798,                 1.2267,                0.46927,                0.21797,                0.20766,                0.12309,                 1.5803,                 2.5415,                 1.4813,              0.0009803,              0.0009803,              0.0009803
                    105,                  1.077,                 1.8089,                 1.2151,                0.48768,                0.21109,                0.20935,                0.12371,                 1.5866,                 2.4926,                 1.4889,              0.0009704,              0.0009704,              0.0009704
                    106,                 1.0609,                 1.8078,                 1.1859,                0.24395,                0.25884,                0.21365,                0.12654,                 1.6138,                  2.483,                 1.4983,              0.0009605,              0.0009605,              0.0009605
                    107,                 1.1209,                 1.8875,                 1.2184,                0.39736,                0.21156,                0.20074,                0.13005,                 1.5305,                 2.4895,                 1.4348,              0.0009506,              0.0009506,              0.0009506
                    108,                 1.0994,                 1.7909,                 1.2062,                 0.5265,                0.17106,                0.20231,                0.12917,                 1.5463,                 2.4857,                 1.4487,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.0703,                 1.8018,                 1.1895,                 0.3973,                0.21916,                0.20422,                0.12684,                 1.5382,                 2.5273,                 1.4508,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.0785,                 1.8143,                 1.2149,                 0.5387,                0.18175,                0.19536,                0.11375,                 1.5833,                 2.5528,                 1.4789,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.0746,                 2.1087,                 1.2021,                 0.5783,                0.18574,                0.19309,                0.11806,                 1.5755,                 2.5524,                 1.4982,               0.000911,               0.000911,               0.000911
                    112,                 1.0887,                 1.7406,                 1.2036,                0.32612,                0.20943,                0.19019,                0.11744,                 1.5685,                 2.5539,                 1.5091,              0.0009011,              0.0009011,              0.0009011
                    113,                   1.09,                 1.8268,                 1.1972,                0.46799,                0.19451,                0.19058,                0.11368,                  1.592,                 2.5558,                  1.526,              0.0008912,              0.0008912,              0.0008912
                    114,                 1.0748,                 1.7651,                 1.1685,                0.46425,                0.20664,                0.19575,                0.11865,                 1.6199,                 2.5558,                 1.5013,              0.0008813,              0.0008813,              0.0008813
                    115,                 1.0578,                  1.726,                 1.1787,                0.47806,                0.21644,                0.19704,                0.12577,                 1.5469,                 2.5356,                 1.4517,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.0424,                 1.7129,                 1.1789,                0.55654,                0.22005,                 0.2072,                0.12389,                 1.6343,                 2.5254,                 1.4932,              0.0008615,              0.0008615,              0.0008615
                    117,                 1.0371,                 1.7496,                 1.1625,                0.36106,                0.21815,                0.19694,                0.12437,                 1.5698,                 2.5775,                 1.4564,              0.0008516,              0.0008516,              0.0008516
                    118,                 1.0496,                 1.7682,                 1.1845,                0.34198,                 0.2099,                0.20687,                0.12133,                 1.6454,                 2.5754,                 1.5038,              0.0008417,              0.0008417,              0.0008417
                    119,                 1.0336,                 1.6665,                  1.164,                0.27037,                0.22338,                 0.2131,                0.13102,                 1.6153,                 2.5395,                  1.492,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.0355,                  1.658,                 1.1581,                0.41146,                 0.1956,                0.21236,                0.12952,                 1.5947,                   2.59,                  1.498,              0.0008219,              0.0008219,              0.0008219
                    121,                 1.0249,                 1.6899,                 1.1857,                0.43719,                 0.2071,                  0.211,                0.13182,                  1.572,                 2.5394,                 1.4994,               0.000812,               0.000812,               0.000812
                    122,                 1.0489,                 1.6751,                  1.182,                0.48411,                0.20896,                0.20292,                0.12438,                 1.5777,                 2.5386,                 1.4772,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.0287,                 1.6689,                  1.144,                0.39215,                0.21388,                0.21381,                0.12797,                 1.6028,                 2.6202,                 1.5153,              0.0007922,              0.0007922,              0.0007922
                    124,                 1.0072,                 1.6392,                 1.1577,                0.32858,                0.22295,                0.21178,                0.12787,                 1.5923,                  2.605,                 1.5015,              0.0007823,              0.0007823,              0.0007823
                    125,                 1.0076,                 1.6709,                 1.1584,                0.41894,                0.19914,                0.19391,                0.11726,                 1.6061,                 2.5973,                 1.5048,              0.0007724,              0.0007724,              0.0007724
                    126,                 1.0183,                 1.6656,                 1.1719,                0.29578,                0.21766,                0.19244,                0.11107,                 1.6566,                 2.5952,                 1.5384,              0.0007625,              0.0007625,              0.0007625
                    127,                 1.0051,                 1.6203,                 1.1597,                0.22133,                0.21796,                0.17465,                0.11151,                 1.5961,                 2.5885,                 1.4969,              0.0007526,              0.0007526,              0.0007526
                    128,                 1.0136,                 1.6457,                 1.1545,                0.45837,                0.18517,                0.18984,                 0.1211,                 1.6063,                 2.5361,                 1.5291,              0.0007427,              0.0007427,              0.0007427
                    129,                 1.0136,                  1.606,                 1.1534,                0.42003,                0.19151,                0.17973,                0.11356,                 1.5747,                 2.5641,                 1.4855,              0.0007328,              0.0007328,              0.0007328
                    130,                0.96986,                 1.5838,                  1.147,                0.35334,                0.20085,                0.17683,                0.10519,                 1.6024,                 2.6085,                 1.5018,              0.0007229,              0.0007229,              0.0007229
                    131,                  1.008,                 1.6433,                 1.1621,                0.35521,                0.19383,                0.17817,                0.11005,                 1.5933,                 2.5933,                 1.5041,               0.000713,               0.000713,               0.000713
                    132,                0.99875,                 1.5882,                 1.1556,                0.41968,                0.17446,                0.17602,                0.10978,                 1.5847,                 2.6263,                 1.4786,              0.0007031,              0.0007031,              0.0007031
                    133,                0.98739,                 1.6506,                 1.1269,                0.35192,                0.19345,                0.18669,                0.11678,                 1.5656,                 2.6549,                 1.4632,              0.0006932,              0.0006932,              0.0006932
                    134,                0.98621,                 1.5967,                 1.1365,                0.34498,                0.21852,                0.18821,                0.12013,                 1.5749,                 2.6039,                 1.4785,              0.0006833,              0.0006833,              0.0006833
                    135,                0.99248,                 1.5569,                  1.145,                0.51762,                0.18834,                0.20239,                0.12396,                 1.5883,                 2.5545,                 1.4918,              0.0006734,              0.0006734,              0.0006734
                    136,                0.99352,                 1.6175,                 1.1422,                 0.3537,                0.22612,                0.20282,                0.11542,                 1.6781,                 2.5428,                 1.5563,              0.0006635,              0.0006635,              0.0006635
                    137,                 0.9938,                 1.5833,                 1.1551,                0.29644,                 0.2543,                0.19862,                0.11629,                 1.6109,                 2.5259,                 1.5039,              0.0006536,              0.0006536,              0.0006536
                    138,                0.95718,                 1.5086,                 1.1189,                0.30571,                0.23833,                 0.2016,                0.12342,                 1.5659,                 2.5225,                 1.4864,              0.0006437,              0.0006437,              0.0006437
                    139,                 0.9404,                 1.5434,                 1.1187,                0.31872,                0.21888,                 0.1961,                0.12086,                 1.5812,                 2.6087,                 1.4832,              0.0006338,              0.0006338,              0.0006338
                    140,                0.97877,                  1.576,                 1.1276,                0.29082,                0.23825,                0.18818,                0.12012,                 1.5816,                 2.5732,                 1.4824,              0.0006239,              0.0006239,              0.0006239
                    141,                 1.0092,                  1.619,                 1.1418,                0.35308,                0.22419,                0.19948,                0.11846,                 1.6053,                 2.6214,                 1.5274,               0.000614,               0.000614,               0.000614
                    142,                0.95889,                 1.5494,                 1.1117,                0.30379,                0.23142,                0.19743,                0.11544,                 1.6157,                 2.6192,                 1.5282,              0.0006041,              0.0006041,              0.0006041
                    143,                 0.9963,                 1.5772,                 1.1452,                0.30273,                0.22438,                0.19384,                0.11504,                 1.5941,                 2.6296,                 1.5238,              0.0005942,              0.0005942,              0.0005942
                    144,                0.98867,                 1.5419,                 1.1301,                0.38783,                0.21424,                0.19806,                 0.1154,                 1.5964,                 2.6606,                 1.5043,              0.0005843,              0.0005843,              0.0005843
                    145,                0.93451,                 1.4965,                 1.1138,                0.51873,                0.20126,                 0.1927,                0.11652,                 1.6032,                 2.6862,                 1.5088,              0.0005744,              0.0005744,              0.0005744
                    146,                0.97611,                 1.5221,                 1.1484,                0.51204,                0.21656,                0.19852,                0.11889,                 1.5706,                 2.6606,                 1.4952,              0.0005645,              0.0005645,              0.0005645
                    147,                 0.9713,                 1.4855,                  1.128,                0.42159,                0.21935,                0.19525,                0.11309,                 1.6489,                 2.6439,                  1.564,              0.0005546,              0.0005546,              0.0005546
                    148,                0.95405,                 1.5306,                 1.1229,                0.57723,                0.18213,                0.19295,                 0.1166,                 1.5766,                 2.6258,                 1.5089,              0.0005447,              0.0005447,              0.0005447
                    149,                0.95925,                 1.5324,                 1.1379,                0.43367,                0.18647,                0.19112,                0.11747,                 1.6056,                  2.662,                 1.5177,              0.0005348,              0.0005348,              0.0005348
                    150,                0.93685,                 1.4789,                 1.1249,                0.43011,                 0.1896,                0.19078,                0.11798,                 1.6197,                 2.6456,                 1.5366,              0.0005249,              0.0005249,              0.0005249
                    151,                0.92823,                  1.487,                  1.116,                0.55815,                0.17154,                 0.1903,                0.11864,                 1.6301,                 2.6113,                  1.541,               0.000515,               0.000515,               0.000515
                    152,                0.94714,                 1.4664,                 1.1078,                0.51205,                0.18981,                0.19374,                0.11385,                 1.6485,                 2.6766,                 1.5473,              0.0005051,              0.0005051,              0.0005051
