                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 3.6282,                 6.6618,                 3.5537,                   0.64,                0.07248,                0.05894,                0.02316,                 4.1729,                 6.4914,                 3.8276,              0.0013664,              0.0013664,              0.0013664
                     18,                 3.5247,                 6.6989,                 3.4974,                0.58986,                 0.0763,                0.05456,                0.02105,                 4.2032,                 6.4267,                 3.9253,              0.0013268,              0.0013268,              0.0013268
                     19,                 3.4997,                  6.725,                 3.5331,                0.81175,                 0.0546,                0.06964,                0.02691,                 4.2275,                 6.5836,                 3.9995,              0.0012872,              0.0012872,              0.0012872
                     20,                 3.4517,                 6.5513,                 3.4607,                0.49992,                0.07997,                0.05913,                0.02256,                 4.2471,                 6.5342,                 3.9882,              0.0012476,              0.0012476,              0.0012476
                     21,                 3.4979,                 6.5844,                 3.4869,                0.64852,                0.11154,                0.06989,                0.02762,                 4.4249,                 6.5439,                 4.0827,               0.001208,               0.001208,               0.001208
                     22,                 3.5191,                 6.4239,                 3.5152,                0.65234,                0.07118,                0.07277,                0.03558,                 4.1176,                 6.5773,                 3.7658,              0.0011684,              0.0011684,              0.0011684
                     23,                 3.3355,                 6.3304,                 3.4111,                0.57285,                0.09822,                0.08123,                0.03835,                 4.2067,                 6.3331,                 3.7934,              0.0011288,              0.0011288,              0.0011288
                     24,                 3.4259,                  6.288,                  3.423,                0.66194,                  0.097,                0.08973,                0.03772,                 4.2917,                  6.079,                 3.8203,              0.0010892,              0.0010892,              0.0010892
                     25,                 3.3609,                 6.1839,                 3.3477,                0.38487,                0.10219,                0.07905,                0.03389,                 4.1924,                 6.3049,                  3.819,              0.0010496,              0.0010496,              0.0010496
                     26,                 3.3301,                 6.1709,                 3.3686,                0.52987,                0.08851,                0.07139,                0.02884,                 4.0123,                  6.319,                 3.7315,                0.00101,                0.00101,                0.00101
                     27,                 3.2932,                 6.1756,                 3.3711,                0.53645,                0.07831,                0.07585,                0.03162,                 4.3638,                 6.2692,                 3.9998,              0.0009704,              0.0009704,              0.0009704
                     28,                 3.3172,                 6.0946,                 3.3698,                0.42913,                0.09698,                 0.0747,                0.02921,                 3.9784,                 6.0345,                 3.6878,              0.0009308,              0.0009308,              0.0009308
                     29,                 3.3091,                 6.1418,                 3.3364,                0.51752,                 0.0816,                0.08328,                0.03415,                 4.2439,                 6.2711,                 3.8693,              0.0008912,              0.0008912,              0.0008912
                     30,                 3.2933,                 5.9981,                 3.3413,                0.52332,                0.08246,                0.07644,                0.02865,                 4.3544,                 6.3135,                 3.8956,              0.0008516,              0.0008516,              0.0008516
                     31,                 3.3051,                 6.0133,                 3.3255,                0.78444,                0.07741,                0.08367,                0.03259,                 4.3636,                 6.1592,                 3.9244,               0.000812,               0.000812,               0.000812
                     32,                 3.2598,                 5.8981,                 3.3394,                 0.5815,                0.07621,                0.09587,                0.04291,                 4.0637,                 5.9412,                 3.7349,              0.0007724,              0.0007724,              0.0007724
                     33,                 3.2054,                 5.7139,                 3.2582,                0.53185,                0.12356,                0.10144,                0.03988,                 4.1745,                  5.992,                 3.8133,              0.0007328,              0.0007328,              0.0007328
                     34,                 3.2767,                 5.8235,                 3.2996,                0.52298,                0.10439,                0.10126,                0.04506,                 3.9375,                 6.0375,                 3.6152,              0.0006932,              0.0006932,              0.0006932
                     35,                 3.2095,                 5.6507,                 3.2287,                0.48121,                0.10121,                 0.1043,                0.04472,                 4.0757,                 6.0205,                 3.7333,              0.0006536,              0.0006536,              0.0006536
                     36,                 3.2267,                 5.7483,                 3.2586,                0.66614,                0.09804,                 0.1103,                0.04999,                 3.8902,                 5.8982,                 3.5861,               0.000614,               0.000614,               0.000614
                     37,                 3.1336,                  5.452,                 3.2042,                0.68945,                0.07467,                0.10618,                0.04151,                 4.1806,                 5.9812,                 3.8018,              0.0005744,              0.0005744,              0.0005744
                     38,                 3.1618,                  5.714,                 3.2258,                0.45282,                0.09927,                0.10154,                0.04075,                 4.0303,                  6.069,                  3.724,              0.0005348,              0.0005348,              0.0005348
                     39,                 3.2069,                 5.5496,                 3.2285,                0.62742,                0.08968,                0.10447,                0.04904,                 3.8969,                 5.8256,                 3.6249,              0.0004952,              0.0004952,              0.0004952
                     40,                 3.1794,                 5.4946,                  3.231,                0.60755,                0.07067,                0.09561,                0.04441,                  4.013,                 6.1236,                 3.6605,              0.0004556,              0.0004556,              0.0004556
                     41,                 3.0722,                 5.3859,                 3.1821,                0.75615,                 0.0688,                0.09274,                0.04494,                 3.9011,                 5.8746,                 3.5927,               0.000416,               0.000416,               0.000416
                     42,                 2.9916,                 5.2385,                 3.1142,                 0.5798,                0.09708,                0.09695,                0.03934,                 4.1301,                 5.9914,                  3.767,              0.0003764,              0.0003764,              0.0003764
                     43,                 3.0781,                 5.1941,                 3.1645,                0.70868,                0.09323,                0.10561,                0.04545,                 3.9565,                 5.9276,                 3.6532,              0.0003368,              0.0003368,              0.0003368
                     44,                 2.9987,                 5.1704,                 3.1025,                0.64425,                0.11597,                0.12472,                0.04916,                 3.9966,                 5.8171,                 3.6762,              0.0002972,              0.0002972,              0.0002972
                     45,                 3.1148,                 5.2548,                  3.144,                0.60787,                0.12148,                0.11892,                0.04847,                 3.9989,                 5.7761,                 3.6651,              0.0002576,              0.0002576,              0.0002576
                     46,                 2.9832,                 5.0688,                 3.1152,                0.57433,                0.09917,                0.09829,                0.04097,                 4.0088,                 5.8914,                 3.6522,               0.000218,               0.000218,               0.000218
                     47,                 3.0241,                 5.0017,                 3.0682,                0.60083,                0.10459,                0.10486,                0.04566,                 3.8958,                 5.8363,                 3.5946,              0.0001784,              0.0001784,              0.0001784
                     48,                 3.0623,                 5.0277,                 3.1531,                0.57724,                0.09944,                0.10771,                0.05048,                 3.7776,                 5.7938,                  3.526,              0.0001388,              0.0001388,              0.0001388
                     49,                 2.8736,                 4.9855,                 3.0053,                0.46965,                 0.1131,                0.12024,                0.05466,                 3.8418,                 5.7895,                 3.5812,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 2.9511,                 4.8842,                 3.0789,                0.57486,                0.10755,                0.11774,                0.05429,                  3.838,                 5.7991,                 3.5752,               5.96e-05,               5.96e-05,               5.96e-05
