                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.563,                 2.4992,                 1.6681,                0.48896,                0.11335,                0.11225,                0.05328,                 1.9743,                  2.844,                 1.9286,              0.0006536,              0.0006536,              0.0006536
                     36,                 1.5771,                 2.5304,                 1.6966,                0.33426,                0.14261,                0.10327,                0.05186,                 1.8559,                 2.8197,                 1.8615,               0.000614,               0.000614,               0.000614
                     37,                 1.5241,                 2.4127,                 1.6553,                0.47754,                0.14811,                 0.1212,                0.05671,                 1.9812,                 2.7553,                 1.9295,              0.0005744,              0.0005744,              0.0005744
                     38,                 1.5458,                  2.509,                 1.6812,                0.50025,                0.17014,                0.13144,                0.06163,                 1.9481,                  2.749,                 1.8773,              0.0005348,              0.0005348,              0.0005348
                     39,                 1.5222,                 2.4256,                 1.6458,                0.42764,                 0.1722,                0.13079,                0.06384,                 1.8794,                 2.6908,                 1.8273,              0.0004952,              0.0004952,              0.0004952
                     40,                 1.5504,                 2.4399,                 1.6657,                0.49759,                0.17199,                0.14147,                0.06738,                 1.9331,                  2.663,                 1.8663,              0.0004556,              0.0004556,              0.0004556
                     41,                 1.5009,                 2.4115,                 1.6329,                0.59886,                0.11819,                0.12631,                0.06896,                 1.8739,                 2.6614,                 1.8257,               0.000416,               0.000416,               0.000416
                     42,                 1.4571,                 2.3093,                 1.6208,                0.49781,                0.16781,                0.14151,                0.07255,                 1.9356,                 2.6582,                 1.8804,              0.0003764,              0.0003764,              0.0003764
                     43,                 1.4287,                 2.2867,                  1.577,                0.44255,                0.20686,                0.14738,                0.08185,                 1.7929,                 2.6408,                 1.7829,              0.0003368,              0.0003368,              0.0003368
                     44,                 1.4705,                 2.2897,                 1.6082,                0.46878,                0.18168,                0.15293,                0.07755,                 1.8633,                 2.6456,                 1.8455,              0.0002972,              0.0002972,              0.0002972
                     45,                 1.4927,                 2.2762,                 1.6247,                0.47069,                0.18444,                 0.1463,                0.07764,                 1.8147,                 2.6025,                 1.8235,              0.0002576,              0.0002576,              0.0002576
                     46,                 1.4419,                 2.2596,                 1.6185,                0.53306,                0.19334,                0.14609,                0.07822,                 1.8189,                 2.5991,                 1.8247,               0.000218,               0.000218,               0.000218
                     47,                 1.4364,                 2.1906,                  1.586,                0.69144,                0.13359,                0.14966,                0.07956,                 1.8089,                 2.6199,                 1.8089,              0.0001784,              0.0001784,              0.0001784
                     48,                 1.4621,                 2.2142,                 1.6059,                0.75651,                0.13394,                0.15292,                 0.0817,                 1.7508,                 2.5934,                 1.7725,              0.0001388,              0.0001388,              0.0001388
                     49,                 1.3965,                  2.189,                 1.5613,                0.74834,                0.15252,                 0.1548,                0.08007,                 1.7907,                 2.5684,                 1.7966,               9.92e-05,               9.92e-05,               9.92e-05
                     50,                 1.3915,                 2.1745,                 1.5627,                0.68444,                0.16048,                0.15635,                0.08221,                 1.7997,                 2.5564,                 1.8026,               5.96e-05,               5.96e-05,               5.96e-05
